artifact_id,artifact_type,path,status,canonicality,owner_role,used_by_agent_roles,task_tags,when_to_use,inputs,outputs,mutation_scope,gates,dependencies,example_invocation_or_query,validation_command,source_of_truth_ref,last_validated_at
scripts_tools_build_project_p_reference_and_audit_py,script,scripts/tools/build_project_p_reference_and_audit.py,active,canonical,SFA,SFA;Pi,general,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/build_project_p_reference_and_audit.py,python scripts/tools/build_project_p_reference_and_audit.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_claim_confidence_policy_engine_py,script,scripts/tools/claim_confidence_policy_engine.py,active,canonical,SFA,SFA;Pi,claims;policy,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/claim_confidence_policy_engine.py,python scripts/tools/claim_confidence_policy_engine.py --help,md/Architecture/ADR-006-Claim-Confidence-Decision-Model.md,2026-02-18
scripts_tools_claim_ingestion_pipeline_py,script,scripts/tools/claim_ingestion_pipeline.py,active,canonical,SFA,SFA;Pi,claims,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,canonical_write,dispatcher_gate|policy_gate|U->Pi->Commit,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/claim_ingestion_pipeline.py,python scripts/tools/claim_ingestion_pipeline.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_enrich_relationship_registry_from_property_catalog_py,script,scripts/tools/enrich_relationship_registry_from_property_catalog.py,active,canonical,SFA,SFA;Pi,relationships,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/enrich_relationship_registry_from_property_catalog.py,python scripts/tools/enrich_relationship_registry_from_property_catalog.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_enrich_wikidata_properties_from_api_py,script,scripts/tools/enrich_wikidata_properties_from_api.py,active,canonical,SFA,SFA;Pi,federation,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/enrich_wikidata_properties_from_api.py,python scripts/tools/enrich_wikidata_properties_from_api.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_extract_lcsh_relationships_py,script,scripts/tools/extract_lcsh_relationships.py,active,canonical,SFA,SFA;Pi,relationships,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/extract_lcsh_relationships.py,python scripts/tools/extract_lcsh_relationships.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_generate_wikidata_p_review_queue_py,script,scripts/tools/generate_wikidata_p_review_queue.py,active,canonical,SFA,SFA;Pi,federation,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/generate_wikidata_p_review_queue.py,python scripts/tools/generate_wikidata_p_review_queue.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_generate_wikidata_property_candidates_py,script,scripts/tools/generate_wikidata_property_candidates.py,active,canonical,SFA,SFA;Pi,federation,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/generate_wikidata_property_candidates.py,python scripts/tools/generate_wikidata_property_candidates.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_generate_wikidata_property_candidates_from_catalog_py,script,scripts/tools/generate_wikidata_property_candidates_from_catalog.py,active,canonical,SFA,SFA;Pi,federation,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/generate_wikidata_property_candidates_from_catalog.py,python scripts/tools/generate_wikidata_property_candidates_from_catalog.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_historian_logic_engine_py,script,scripts/tools/historian_logic_engine.py,active,canonical,SFA,SFA;Pi,general,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/historian_logic_engine.py,python scripts/tools/historian_logic_engine.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_kko_mapping_proposal_loader_py,script,scripts/tools/kko_mapping_proposal_loader.py,draft,canonical,SFA,SFA;Pi,kbpedia,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,proposal_only,U->Pi->Commit (proposal gate),md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/kko_mapping_proposal_loader.py,python scripts/tools/kko_mapping_proposal_loader.py --help,md/Architecture/ADR-003-KBpedia-Role-and-Boundaries.md,2026-02-18
scripts_tools_lcc_code_utils_py,script,scripts/tools/lcc_code_utils.py,active,canonical,SFA,SFA;Pi,general,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/lcc_code_utils.py,python scripts/tools/lcc_code_utils.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_lcc_fast_seed_summary_py,script,scripts/tools/lcc_fast_seed_summary.py,active,canonical,SFA,SFA;Pi,general,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,canonical_write,dispatcher_gate|policy_gate|U->Pi->Commit,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/lcc_fast_seed_summary.py,python scripts/tools/lcc_fast_seed_summary.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_maintenance_fix_cipher_docs_py,script,scripts/tools/maintenance/fix_cipher_docs.py,active,canonical,SFA,SFA;Pi,general,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/maintenance/fix_cipher_docs.py,python scripts/tools/maintenance/fix_cipher_docs.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_maintenance_fix_encoding_py,script,scripts/tools/maintenance/fix_encoding.py,active,canonical,SFA,SFA;Pi,general,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/maintenance/fix_encoding.py,python scripts/tools/maintenance/fix_encoding.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_maintenance_fix_encoding_artifacts_ps1,script,scripts/tools/maintenance/fix_encoding_artifacts.ps1,active,canonical,SFA,SFA;Pi,general,"Use for focused tooling in extraction, federation, or proposal generation.",N/A,N/A,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,powershell -File scripts/tools/maintenance/fix_encoding_artifacts.ps1,powershell -File scripts/tools/maintenance/fix_encoding_artifacts.ps1 -?,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_maintenance_fix_encoding_simple_ps1,script,scripts/tools/maintenance/fix_encoding_simple.ps1,active,canonical,SFA,SFA;Pi,general,"Use for focused tooling in extraction, federation, or proposal generation.",N/A,N/A,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,powershell -File scripts/tools/maintenance/fix_encoding_simple.ps1,powershell -File scripts/tools/maintenance/fix_encoding_simple.ps1 -?,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_policy_subgraph_loader_py,script,scripts/tools/policy_subgraph_loader.py,active,canonical,SFA,SFA;Pi,policy,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,canonical_write,dispatcher_gate|policy_gate|U->Pi->Commit,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/policy_subgraph_loader.py,python scripts/tools/policy_subgraph_loader.py --help,md/Architecture/ADR-006-Claim-Confidence-Decision-Model.md,2026-02-18
scripts_tools_sync_relationship_master_mappings_py,script,scripts/tools/sync_relationship_master_mappings.py,active,canonical,SFA,SFA;Pi,relationships,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,canonical_write,dispatcher_gate|policy_gate|U->Pi->Commit,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/sync_relationship_master_mappings.py,python scripts/tools/sync_relationship_master_mappings.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_validate_sysml_contracts_py,script,scripts/tools/validate_sysml_contracts.py,active,canonical,SFA,SFA;Pi,sysml,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/validate_sysml_contracts.py,python scripts/tools/validate_sysml_contracts.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_wikidata_backlink_harvest_py,script,scripts/tools/wikidata_backlink_harvest.py,active,canonical,SFA,SFA;Pi,federation,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,canonical_write,dispatcher_gate|policy_gate|U->Pi->Commit,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/wikidata_backlink_harvest.py,python scripts/tools/wikidata_backlink_harvest.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_wikidata_backlink_profile_py,script,scripts/tools/wikidata_backlink_profile.py,active,canonical,SFA,SFA;Pi,federation,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,canonical_write,dispatcher_gate|policy_gate|U->Pi->Commit,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/wikidata_backlink_profile.py,python scripts/tools/wikidata_backlink_profile.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_wikidata_classification_lookup_py,script,scripts/tools/wikidata_classification_lookup.py,active,canonical,SFA,SFA;Pi,federation,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/wikidata_classification_lookup.py,python scripts/tools/wikidata_classification_lookup.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_wikidata_fetch_all_statements_py,script,scripts/tools/wikidata_fetch_all_statements.py,active,canonical,SFA,SFA;Pi,federation,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/wikidata_fetch_all_statements.py,python scripts/tools/wikidata_fetch_all_statements.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_wikidata_generate_claim_subgraph_proposal_py,script,scripts/tools/wikidata_generate_claim_subgraph_proposal.py,draft,canonical,SFA,SFA;Pi,federation;claims,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,proposal_only,U->Pi->Commit (proposal gate),md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/wikidata_generate_claim_subgraph_proposal.py,python scripts/tools/wikidata_generate_claim_subgraph_proposal.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_wikidata_sample_statement_records_py,script,scripts/tools/wikidata_sample_statement_records.py,active,canonical,SFA,SFA;Pi,federation,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/wikidata_sample_statement_records.py,python scripts/tools/wikidata_sample_statement_records.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_wikidata_statement_datatype_profile_py,script,scripts/tools/wikidata_statement_datatype_profile.py,active,canonical,SFA,SFA;Pi,federation,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/wikidata_statement_datatype_profile.py,python scripts/tools/wikidata_statement_datatype_profile.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_ui_agent_gradio_app_py,script,scripts/ui/agent_gradio_app.py,active,canonical,Platform,SCA;SFA;Pi,agent_routing,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/ui/agent_gradio_app.py,python scripts/ui/agent_gradio_app.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_ui_agent_streamlit_app_py,script,scripts/ui/agent_streamlit_app.py,active,canonical,Platform,SCA;SFA;Pi,agent_routing,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/ui/agent_streamlit_app.py,python scripts/ui/agent_streamlit_app.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_update_facet_prompts_step2_py,script,scripts/update_facet_prompts_step2.py,active,canonical,Platform,SCA;SFA;Pi,agent_routing,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,canonical_write,dispatcher_gate|policy_gate|U->Pi->Commit,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/update_facet_prompts_step2.py,python scripts/update_facet_prompts_step2.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_update_facet_prompts_step3_py,script,scripts/update_facet_prompts_step3.py,active,canonical,Platform,SCA;SFA;Pi,agent_routing,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,canonical_write,dispatcher_gate|policy_gate|U->Pi->Commit,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/update_facet_prompts_step3.py,python scripts/update_facet_prompts_step3.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_update_facet_prompts_step3_5_py,script,scripts/update_facet_prompts_step3_5.py,active,canonical,Platform,SCA;SFA;Pi,agent_routing,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,canonical_write,dispatcher_gate|policy_gate|U->Pi->Commit,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/update_facet_prompts_step3_5.py,python scripts/update_facet_prompts_step3_5.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_update_facet_prompts_step4_py,script,scripts/update_facet_prompts_step4.py,active,canonical,Platform,SCA;SFA;Pi,agent_routing,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,canonical_write,dispatcher_gate|policy_gate|U->Pi->Commit,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/update_facet_prompts_step4.py,python scripts/update_facet_prompts_step4.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_update_facet_prompts_with_schema_py,script,scripts/update_facet_prompts_with_schema.py,active,canonical,Platform,SCA;SFA;Pi,schema;agent_routing,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,canonical_write,dispatcher_gate|policy_gate|U->Pi->Commit,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/update_facet_prompts_with_schema.py,python scripts/update_facet_prompts_with_schema.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
sysml_readme_md,sysml_bdd,sysml/README.md,active,canonical,Platform,SCA;SFA;Pi;Platform,sysml,Use when validating orchestration contracts and flow semantics.,Contract/flow definitions,Machine-checkable interface expectations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,open sysml/README.md,manual_review,md/Architecture/2-17-26-CHRYSTALLUM_v0_AGENT_BOOTSTRAP_SPEC.md,2026-02-18
sysml_claim_scope_validation_in_json,sysml_contract,sysml/claim_scope_validation_in.json,active,canonical,Platform,SCA;SFA;Pi;Platform,claims;sysml,Use when validating orchestration contracts and flow semantics.,Contract/flow definitions,Machine-checkable interface expectations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,open sysml/claim_scope_validation_in.json,python -m json.tool sysml/claim_scope_validation_in.json,md/Architecture/2-17-26-CHRYSTALLUM_v0_AGENT_BOOTSTRAP_SPEC.md,2026-02-18
sysml_dispatcher_decision_out_json,sysml_contract,sysml/dispatcher_decision_out.json,active,canonical,Platform,SCA;SFA;Pi;Platform,sysml,Use when validating orchestration contracts and flow semantics.,Contract/flow definitions,Machine-checkable interface expectations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,open sysml/dispatcher_decision_out.json,python -m json.tool sysml/dispatcher_decision_out.json,md/Architecture/2-17-26-CHRYSTALLUM_v0_AGENT_BOOTSTRAP_SPEC.md,2026-02-18
sysml_error_envelope_json,sysml_contract,sysml/error_envelope.json,active,canonical,Platform,SCA;SFA;Pi;Platform,sysml,Use when validating orchestration contracts and flow semantics.,Contract/flow definitions,Machine-checkable interface expectations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,open sysml/error_envelope.json,python -m json.tool sysml/error_envelope.json,md/Architecture/2-17-26-CHRYSTALLUM_v0_AGENT_BOOTSTRAP_SPEC.md,2026-02-18
sysml_observability_event_in_json,sysml_contract,sysml/observability_event_in.json,active,canonical,Platform,SCA;SFA;Pi;Platform,sysml,Use when validating orchestration contracts and flow semantics.,Contract/flow definitions,Machine-checkable interface expectations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,open sysml/observability_event_in.json,python -m json.tool sysml/observability_event_in.json,md/Architecture/2-17-26-CHRYSTALLUM_v0_AGENT_BOOTSTRAP_SPEC.md,2026-02-18
sysml_period_import_job_in_json,sysml_contract,sysml/period_import_job_in.json,active,canonical,Platform,SCA;SFA;Pi;Platform,temporal;sysml,Use when validating orchestration contracts and flow semantics.,Contract/flow definitions,Machine-checkable interface expectations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,open sysml/period_import_job_in.json,python -m json.tool sysml/period_import_job_in.json,md/Architecture/2-17-26-CHRYSTALLUM_v0_AGENT_BOOTSTRAP_SPEC.md,2026-02-18
sysml_period_triage_decision_out_json,sysml_contract,sysml/period_triage_decision_out.json,active,canonical,Platform,SCA;SFA;Pi;Platform,temporal;sysml,Use when validating orchestration contracts and flow semantics.,Contract/flow definitions,Machine-checkable interface expectations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,open sysml/period_triage_decision_out.json,python -m json.tool sysml/period_triage_decision_out.json,md/Architecture/2-17-26-CHRYSTALLUM_v0_AGENT_BOOTSTRAP_SPEC.md,2026-02-18
sysml_period_workflow_sequence_png,sysml_sequence,sysml/period_workflow_sequence.png,active,canonical,Platform,SCA;SFA;Pi;Platform,temporal;sysml,Use when validating orchestration contracts and flow semantics.,Contract/flow definitions,Machine-checkable interface expectations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,open sysml/period_workflow_sequence.png,manual_review,md/Architecture/2-17-26-CHRYSTALLUM_v0_AGENT_BOOTSTRAP_SPEC.md,2026-02-18
sysml_spatiotemporal_validation_out_json,sysml_contract,sysml/spatiotemporal_validation_out.json,active,canonical,Platform,SCA;SFA;Pi;Platform,temporal;sysml,Use when validating orchestration contracts and flow semantics.,Contract/flow definitions,Machine-checkable interface expectations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,open sysml/spatiotemporal_validation_out.json,python -m json.tool sysml/spatiotemporal_validation_out.json,md/Architecture/2-17-26-CHRYSTALLUM_v0_AGENT_BOOTSTRAP_SPEC.md,2026-02-18
sysml_tgn_batch_lookup_in_json,sysml_contract,sysml/tgn_batch_lookup_in.json,active,canonical,Platform,SCA;SFA;Pi;Platform,geographic;sysml,Use when validating orchestration contracts and flow semantics.,Contract/flow definitions,Machine-checkable interface expectations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,open sysml/tgn_batch_lookup_in.json,python -m json.tool sysml/tgn_batch_lookup_in.json,md/Architecture/2-17-26-CHRYSTALLUM_v0_AGENT_BOOTSTRAP_SPEC.md,2026-02-18
sysml_tgn_lookup_in_json,sysml_contract,sysml/tgn_lookup_in.json,active,canonical,Platform,SCA;SFA;Pi;Platform,geographic;sysml,Use when validating orchestration contracts and flow semantics.,Contract/flow definitions,Machine-checkable interface expectations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,open sysml/tgn_lookup_in.json,python -m json.tool sysml/tgn_lookup_in.json,md/Architecture/2-17-26-CHRYSTALLUM_v0_AGENT_BOOTSTRAP_SPEC.md,2026-02-18
sysml_tgn_mapping_out_json,sysml_contract,sysml/tgn_mapping_out.json,active,canonical,Platform,SCA;SFA;Pi;Platform,geographic;sysml,Use when validating orchestration contracts and flow semantics.,Contract/flow definitions,Machine-checkable interface expectations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,open sysml/tgn_mapping_out.json,python -m json.tool sysml/tgn_mapping_out.json,md/Architecture/2-17-26-CHRYSTALLUM_v0_AGENT_BOOTSTRAP_SPEC.md,2026-02-18
