qid,has_lcc,has_lcsh,has_fast,has_dewey,has_worldcat_entities,has_oclc,has_worldcat_any,has_trismegistos_geo,has_trismegistos_text,has_trismegistos_author,has_trismegistos_god,has_trismegistos_any
Q1363688,false,false,false,false,false,false,false,false,false,false,false,false
Q1363703,false,false,false,false,false,false,false,false,false,false,false,false
Q136371622,false,false,false,false,false,false,false,false,false,false,false,false
Q13652,false,true,false,false,true,false,true,false,false,false,false,false
Q13664,false,true,true,false,true,false,true,false,false,false,false,false
Q13666,false,true,true,true,true,false,true,false,false,false,false,false
Q13670,false,true,true,true,true,false,true,false,false,false,false,false
Q13678,false,true,true,true,true,false,true,false,false,false,false,false
Q13687,false,true,true,false,true,false,true,false,false,false,false,false
Q1371168,false,false,false,false,false,false,false,false,false,false,false,false
Q1372503,false,false,false,false,false,false,false,false,false,false,false,false
Q137320,false,false,false,false,false,false,false,false,false,false,false,false
Q1375099,false,true,false,false,false,false,false,false,false,false,false,false
Q137721,false,false,false,false,false,false,false,true,false,false,false,true
Q1381167,false,true,false,false,false,false,false,false,false,false,false,false
Q1381950,false,false,false,false,false,false,false,false,false,false,false,false
Q138280,false,true,false,false,false,false,false,false,false,false,false,false
Q1383135,false,false,false,false,true,false,true,false,false,false,false,false
Q13855,false,true,false,false,false,false,false,false,false,false,false,false
Q1385638,false,true,false,false,true,false,true,false,false,false,false,false
Q1386351,false,false,false,false,false,false,false,false,false,false,false,false
Q138648,false,true,false,false,true,false,true,false,false,false,false,false
Q138833,false,false,false,false,false,false,false,true,false,false,false,true
Q1389275,false,true,false,false,false,false,false,false,false,false,false,false
Q13904,false,true,true,true,false,false,false,false,false,false,false,false
Q13924,false,true,true,false,true,false,true,true,false,false,false,true
Q1393407,false,false,false,false,false,false,false,true,false,false,false,true
Q1399030,false,false,false,false,false,false,false,false,false,false,false,false
Q140203,false,true,false,false,false,false,false,false,false,false,false,false
Q1406069,false,false,false,false,true,false,true,false,false,false,false,false
Q1408844,false,false,false,false,false,false,false,false,false,false,false,false
Q1408931,false,false,false,false,false,false,false,false,false,false,false,false
Q1410,false,true,true,true,true,false,true,false,false,false,false,false
Q141026,false,true,true,false,true,false,true,false,false,false,false,false
Q1418456,false,true,false,false,false,false,false,false,false,false,false,false
Q1418724,false,false,false,false,false,false,false,false,false,false,false,false
Q142,false,true,true,true,true,false,true,true,false,false,false,true
Q14201163,false,false,false,false,false,false,false,false,false,false,false,false
Q14215956,false,false,false,false,false,false,false,false,false,false,false,false
Q14223961,false,false,false,false,false,false,false,true,false,false,false,true
Q1423802,false,false,false,false,false,false,false,false,false,false,false,false
Q1425428,false,true,true,false,true,false,true,false,false,false,false,false
Q1427162,false,false,false,false,false,false,false,true,false,false,false,true
Q142819,false,true,true,false,false,false,false,false,false,false,false,false
Q1428322,false,false,false,false,false,false,false,false,false,false,false,false
Q1430012,false,false,false,false,false,false,false,false,false,false,false,false
Q14317,false,true,true,false,true,false,true,false,false,false,false,false
Q1432674,false,false,false,false,false,false,false,false,false,false,false,false
Q1434907,false,false,false,false,false,false,false,false,false,false,false,false
Q1435551,false,false,false,false,false,false,false,false,false,false,false,false
Q1436738,false,false,false,false,false,false,false,false,false,false,false,false
Q1436746,false,false,false,false,false,false,false,false,false,false,false,false
Q14369,false,true,true,false,true,false,true,false,false,false,false,false
Q1438,false,true,true,true,false,false,false,false,false,false,false,false
Q1438549,false,true,false,false,false,false,false,false,false,false,false,false
Q1443132,false,false,false,false,false,false,false,true,false,false,false,true
Q1447333,false,false,false,false,false,false,false,false,false,false,false,false
Q1447412,false,true,false,false,false,false,false,false,false,false,false,false
Q1448444,false,true,false,false,false,false,false,false,false,false,false,false
Q144869,false,true,false,false,false,false,false,false,false,false,false,false
Q144880,false,true,false,false,true,false,true,false,false,false,false,false
Q1449,false,true,true,true,true,false,true,false,false,false,false,false
Q14491878,false,false,false,false,true,false,true,false,false,false,false,false
Q145,false,true,true,true,true,false,true,false,false,false,false,false
Q1452998,false,true,false,false,false,false,false,true,false,false,false,true
Q1453755,false,false,false,false,false,false,false,true,false,false,false,true
Q1455447,false,true,true,false,false,false,false,false,false,false,false,false
Q1460,false,true,true,true,true,false,true,false,false,false,false,false
Q1462,false,true,true,true,true,false,true,false,false,false,false,false
Q14623748,false,true,false,false,false,false,false,false,false,false,false,false
Q1463952,false,false,false,false,false,false,false,false,false,false,false,false
Q1466687,false,false,false,false,true,false,true,true,false,false,false,true
Q1468759,false,false,false,false,false,false,false,false,false,false,false,false
Q1471226,false,true,false,false,false,false,false,false,false,false,false,false
Q1474634,false,true,false,false,false,false,false,false,false,false,false,false
Q1476,false,true,false,false,true,false,true,false,false,false,false,false
Q147630,false,false,false,false,false,false,false,false,false,false,false,false
Q1478801,false,false,false,false,false,false,false,false,false,false,false,false
Q1479,false,true,true,true,true,false,true,false,false,false,false,false
Q148,true,true,true,true,true,false,true,false,false,false,false,false
Q14900,false,true,true,false,true,false,true,false,false,false,false,false
Q1492,false,true,true,false,true,false,true,false,false,false,false,false
Q1492476,false,false,false,false,false,false,false,false,false,false,false,false
Q1493246,false,false,false,false,false,false,false,false,false,false,false,false
Q1493784,false,false,false,false,false,false,false,true,false,false,false,true
Q1500580,false,false,false,false,false,false,false,true,false,false,false,true
Q1502156,false,false,false,false,false,false,false,false,false,false,false,false
Q15057273,false,false,false,false,false,false,false,false,false,false,false,false
Q15090,false,true,true,false,true,false,true,false,false,false,false,false
Q15096,false,true,true,true,false,false,false,false,false,false,false,false
Q15098,false,true,true,false,true,false,true,false,false,false,false,false
Q15099,false,true,true,true,true,false,true,false,false,false,false,false
Q1511221,false,true,false,false,true,false,true,false,false,false,false,false
Q15121,false,true,false,true,false,false,false,false,false,false,false,false
Q15137643,false,false,false,false,false,false,false,false,false,false,false,false
Q15149289,false,false,false,false,false,false,false,false,false,false,false,false
Q1517652,false,false,false,false,false,false,false,false,false,false,false,false
Q1519,false,true,true,false,true,false,true,false,false,false,false,false
Q151920,false,true,true,false,true,false,true,true,false,false,false,true
Q152136,false,false,false,false,false,false,false,true,false,false,false,true
Q152237,false,false,false,false,false,false,false,false,false,false,false,false
